file_x,file_y,decision,VGG-Face_cosine,VGG-Face_euclidean,VGG-Face_euclidean_l2,Facenet_cosine,Facenet_euclidean,Facenet_euclidean_l2,DeepFace_cosine,DeepFace_euclidean,DeepFace_euclidean_l2
Dataset/IU_student/ITITIU17067\ITITIU17067_15-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,No,0.5284,0.5346,1.028,0.4681,9.8384,0.9676,0.4038,76.0515,0.8987
Dataset/IU_student/ITITIU17098\ITITIU17098_5-min.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_5-min.JPG,No,0.2999,0.4237,0.7745,0.5426,11.2635,1.0417,0.4688,66.2852,0.9683
Dataset/IU_student/ITITIU17098\ITITIU17098_6-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_10-min.JPG,No,0.2356,0.369,0.6864,0.4581,11.6789,0.9572,0.3224,69.5431,0.803
Dataset/IU_student/ITITIU17073\ITITIU17073_10.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_5.JPG,No,0.432,0.4406,0.9295,0.8007,13.6753,1.2655,0.5675,74.5089,1.0654
Dataset/IU_student/ITITIU17096\ITITIU17096_1.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,No,0.4851,0.5017,0.985,0.7773,10.7307,1.2469,0.4661,92.5885,0.9655
Dataset/IU_student/ITITIU17098\ITITIU17098_18-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_10-min.JPG,No,0.2103,0.3676,0.6485,0.5301,12.5079,1.0297,0.3322,65.1731,0.8151
Dataset/IU_student/ITITIU17098\ITITIU17098_10-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_14.jpg,No,0.5612,0.5099,1.0594,0.829,14.3084,1.2876,0.3659,68.2154,0.8554
Dataset/IU_student/ITITIU17098\ITITIU17098_9-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_6-min.JPG,No,0.3676,0.4066,0.8575,0.6564,11.9177,1.1457,0.358,60.9761,0.8462
Dataset/IU_student/ITITIU17097\ITITIU17097_6.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_9.jpg,No,0.2404,0.3321,0.6934,0.502,9.3062,1.002,0.3403,69.5808,0.825
Dataset/IU_student/ITITIU17096\ITITIU17096_2.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_2.jpg,No,0.3674,0.53,0.8572,0.7873,13.7203,1.2548,0.2438,62.7313,0.6983
Dataset/IU_student/ITITIU17073\ITITIU17073_5.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_15-min.JPG,No,0.312,0.4729,0.7899,0.3423,8.3889,0.8274,0.5049,96.551,1.0049
Dataset/IU_student/ITITIU17097\ITITIU17097_6.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,No,0.3952,0.4448,0.889,0.5597,11.4402,1.058,0.3981,89.2245,0.8923
Dataset/IU_student/ITITIU17098\ITITIU17098_17-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_9.jpg,No,0.4623,0.4593,0.9616,0.8192,13.5886,1.28,0.3872,60.9342,0.88
Dataset/IU_student/ITITIU17098\ITITIU17098_5-min.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_4.jpg,No,0.3339,0.4766,0.8171,0.7532,13.4408,1.2273,0.1839,50.7002,0.6065
Dataset/IU_student/ITITIU17098\ITITIU17098_2-min.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_11.jpg,No,0.4528,0.6026,0.9516,0.764,13.5624,1.2361,0.4165,67.6044,0.9127
Dataset/IU_student/ITITIU17098\ITITIU17098_17-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,No,0.3336,0.4197,0.8168,0.5867,12.286,1.0832,0.4639,72.4298,0.9632
Dataset/IU_student/ITITIU17097\ITITIU17097_4.jpg,Dataset/IU_student/ITITIU17096\ITITIU17096_3.JPG,No,0.4746,0.5385,0.9742,0.504,8.3002,1.004,0.4793,77.7711,0.9791
Dataset/IU_student/ITITIU17098\ITITIU17098_15-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_14.jpg,No,0.5325,0.5428,1.032,0.8146,13.8937,1.2764,0.3612,69.9694,0.85
Dataset/IU_student/ITITIU17098\ITITIU17098_20-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_6.JPG,No,0.3363,0.4277,0.8201,0.61,12.3779,1.1045,0.3724,76.0886,0.863
Dataset/IU_student/ITITIU17098\ITITIU17098_18-min.JPG,Dataset/IU_student/ITITIU17096\ITITIU17096_3.JPG,No,0.6317,0.5241,1.124,0.7267,11.3457,1.2056,0.5849,96.2789,1.0816
Dataset/IU_student/ITITIU17073\ITITIU17073_12.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,No,0.5144,0.5663,1.0143,0.6728,12.2944,1.16,0.3407,82.5568,0.8254
Dataset/IU_student/ITITIU17073\ITITIU17073_3.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_9.JPG,No,0.3085,0.4347,0.7855,0.6517,12.8421,1.1417,0.4945,81.8188,0.9945
Dataset/IU_student/ITITIU17073\ITITIU17073_5.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,No,0.2741,0.441,0.7404,0.426,10.2672,0.923,0.531,104.408,1.0305
Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,Dataset/IU_student/BAFNIU17003\IMG_2076.JPG,No,0.5195,0.399,1.0193,0.7007,12.9673,1.1838,0.556,88.6322,1.0546
Dataset/IU_student/ITITIU17067\ITITIU17067_12-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,No,0.3106,0.4358,0.7882,0.2316,6.2299,0.6806,0.3466,66.1177,0.8326
Dataset/IU_student/ITITIU17098\ITITIU17098_11-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_5.JPG,No,0.3589,0.4781,0.8472,0.7747,13.943,1.2447,0.3236,66.6799,0.8045
Dataset/IU_student/ITITIU17098\ITITIU17098_8-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_1-min.jpg,No,0.4547,0.5276,0.9536,0.6135,13.249,1.1077,0.4445,72.1978,0.9429
Dataset/IU_student/ITITIU17098\ITITIU17098_10-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,No,0.3915,0.4468,0.8849,0.6418,13.0389,1.133,0.3784,68.8012,0.8699
Dataset/IU_student/ITITIU17098\ITITIU17098_16-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_11.jpg,No,0.5288,0.5571,1.0284,0.6869,13.5788,1.1721,0.5201,77.8538,1.0199
Dataset/IU_student/ITITIU17098\ITITIU17098_19-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,No,0.3179,0.4193,0.7974,0.4623,11.3978,0.9616,0.5369,77.8905,1.0362
Dataset/IU_student/ITITIU17098\ITITIU17098_4-min.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_16.jpg,No,0.435,0.6633,0.9328,0.7042,13.5247,1.1867,0.3801,67.2746,0.8719
Dataset/IU_student/ITITIU17097\ITITIU17097_2.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_6.jpg,No,0.3452,0.6339,0.8309,0.4799,9.9862,0.9797,0.5938,80.262,1.0898
Dataset/IU_student/ITITIU17098\ITITIU17098_18-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_6.jpg,No,0.3825,0.6558,0.8746,0.7255,13.0085,1.2046,0.4204,71.0859,0.9169
Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,Dataset/IU_student/BAFNIU17003\IMG_2076.JPG,No,0.6079,0.5278,1.1026,0.665,13.2153,1.1533,0.4125,68.9919,0.9083
Dataset/IU_student/ITITIU17098\ITITIU17098_18-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,No,0.3282,0.4721,0.8102,0.6345,11.5839,1.1265,0.3327,64.649,0.8157
Dataset/IU_student/ITITIU17073\ITITIU17073_4.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_6-min.JPG,No,0.2534,0.385,0.7119,0.3474,7.4608,0.8336,0.557,81.6684,1.0555
Dataset/IU_student/ITITIU17073\ITITIU17073_4.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,No,0.3853,0.4738,0.8779,0.5246,10.8859,1.0243,0.2813,64.7516,0.75
Dataset/IU_student/ITITIU17097\ITITIU17097_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_15.JPG,No,0.4454,0.4876,0.9438,0.3493,7.988,0.8359,0.4626,76.7672,0.9619
Dataset/IU_student/ITITIU17096\ITITIU17096_2.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_13-min.JPG,No,0.4505,0.5749,0.9492,0.5639,11.6922,1.0619,0.2995,67.0839,0.774
Dataset/IU_student/ITITIU17073\ITITIU17073_8.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_14-min.JPG,No,0.2708,0.3663,0.7359,0.3223,7.0522,0.8029,0.4739,93.7037,0.9736
Dataset/IU_student/ITITIU17067\ITITIU17067_10-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_9.JPG,No,0.4147,0.4868,0.9107,0.674,13.8403,1.1611,0.4196,89.2233,0.9161
Dataset/IU_student/ITITIU17098\ITITIU17098_7-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_6.jpg,No,0.4039,0.6702,0.8988,0.7628,13.4395,1.2352,0.4246,76.5001,0.9215
Dataset/IU_student/ITITIU17073\ITITIU17073_4.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_13-min.JPG,No,0.3831,0.4783,0.8753,0.4442,9.2106,0.9425,0.4911,94.3092,0.9911
Dataset/IU_student/ITITIU17098\ITITIU17098_7-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_7.JPG,No,0.384,0.4501,0.8764,0.539,12.1072,1.0383,0.363,65.6917,0.852
Dataset/IU_student/ITITIU17098\ITITIU17098_11-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_6.jpg,No,0.3575,0.6429,0.8456,0.7932,13.5057,1.2595,0.3428,74.0294,0.828
Dataset/IU_student/ITITIU17098\ITITIU17098_2-min.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_5.JPG,No,0.5265,0.6182,1.0261,0.6945,12.5011,1.1785,0.4373,73.3937,0.9352
Dataset/IU_student/ITITIU17098\ITITIU17098_5-min.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_16.jpg,No,0.441,0.6595,0.9391,0.7386,13.9112,1.2154,0.2485,61.3282,0.705
Dataset/IU_student/ITITIU17098\ITITIU17098_8-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_3.jpg,No,0.3791,0.5037,0.8707,0.5121,11.744,1.012,0.4595,74.1853,0.9586
Dataset/IU_student/ITITIU17098\ITITIU17098_6-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_12.jpg,No,0.5296,0.5598,1.0292,0.868,14.9045,1.3176,0.4726,86.5741,0.9722
Dataset/IU_student/ITITIU17097\ITITIU17097_6.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_6-min.JPG,No,0.3714,0.4,0.8619,0.3363,7.6159,0.8201,0.3712,70.3283,0.8616
Dataset/IU_student/ITITIU17067\ITITIU17067_13-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_9.JPG,No,0.4159,0.4553,0.9121,0.3105,8.5647,0.788,0.2382,60.282,0.6902
Dataset/IU_student/ITITIU17096\ITITIU17096_3.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_10-min.JPG,No,0.6037,0.5242,1.0988,0.7958,12.2653,1.2616,0.4927,78.4258,0.9927
Dataset/IU_student/ITITIU17097\ITITIU17097_6.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_5-min.JPG,No,0.3486,0.3888,0.835,0.3238,7.2814,0.8047,0.3792,76.8256,0.8709
Dataset/IU_student/ITITIU17067\ITITIU17067_11-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_6.JPG,No,0.2753,0.3314,0.742,0.4097,10.2072,0.9052,0.392,66.7197,0.8854
Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,Dataset/IU_student/BAFNIU17003\IMG_2070.JPG,No,0.5285,0.4786,1.0281,0.682,13.1786,1.1679,0.3792,67.5453,0.8708
Dataset/IU_student/ITITIU17096\ITITIU17096_3.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_7.JPG,No,0.5605,0.4015,1.0588,0.7608,11.0699,1.2336,0.4814,79.215,0.9812
Dataset/IU_student/ITITIU17098\ITITIU17098_11-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,No,0.3393,0.5029,0.8238,0.792,12.7177,1.2586,0.4382,81.9564,0.9362
Dataset/IU_student/ITITIU17073\ITITIU17073_13.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,No,0.5268,0.6401,1.0265,0.7749,13.3144,1.2449,0.4438,69.5558,0.9422
Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_4.JPG,No,0.3737,0.3958,0.8645,0.4145,9.3924,0.9105,0.438,71.1602,0.936
Dataset/IU_student/ITITIU17073\ITITIU17073_2.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_3-min.JPG,No,0.2957,0.3867,0.769,0.3852,9.4071,0.8777,0.3387,62.09,0.8231
Dataset/IU_student/ITITIU17098\ITITIU17098_18-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_11-min.JPG,No,0.2222,0.3563,0.6666,0.5308,12.2054,1.0304,0.344,75.0045,0.8294
Dataset/IU_student/ITITIU17086\ITITIU17086_1.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,No,0.3389,0.4579,0.8233,0.4862,10.3839,0.9861,0.3452,65.9121,0.8309
Dataset/IU_student/ITITIU17098\ITITIU17098_5-min.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,No,0.3467,0.4564,0.8327,0.559,12.0698,1.0574,0.3494,67.4206,0.836
Dataset/IU_student/ITITIU17073\ITITIU17073_11.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_1-min.jpg,No,0.4079,0.4924,0.9032,0.41,10.5786,0.9056,0.3397,66.666,0.8243
Dataset/IU_student/ITITIU17098\ITITIU17098_10-min.JPG,Dataset/IU_student/ITITIU17097\ITITIU17097_5.jpg,No,0.3978,0.4563,0.892,0.7132,12.8857,1.1943,0.3771,71.6116,0.8685
Dataset/IU_student/ITITIU17097\ITITIU17097_3.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_5.jpg,No,0.2613,0.4399,0.7229,0.36,8.1585,0.8485,0.5659,82.6895,1.0638
Dataset/IU_student/ITITIU17073\ITITIU17073_2.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_1-min.jpg,No,0.5195,0.5538,1.0193,0.6356,12.5593,1.1275,0.5681,82.883,1.0659
Dataset/IU_student/ITITIU17073\ITITIU17073_5.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,No,0.2461,0.4237,0.7016,0.4451,10.5895,0.9435,0.4018,73.0019,0.8964
Dataset/IU_student/ITITIU17097\ITITIU17097_2.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_11-min.JPG,No,0.3551,0.3667,0.8427,0.405,10.2208,0.9,0.5396,75.093,1.0388
Dataset/IU_student/ITITIU17098\ITITIU17098_13-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,No,0.3727,0.4555,0.8634,0.5897,11.9604,1.086,0.4324,68.9273,0.93
Dataset/IU_student/BAFNIU17003\BAFNIU17003.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,No,0.5189,0.6357,1.0187,0.7533,12.7949,1.2275,0.394,71.1293,0.8877
Dataset/IU_student/ITITIU17067\ITITIU17067_1-min.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,No,0.5141,0.5351,1.014,0.6259,12.5153,1.1189,0.5566,88.7042,1.0551
Dataset/IU_student/ITITIU17096\ITITIU17096_1.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_1.jpg,No,0.4494,0.5858,0.9481,0.7773,10.0984,1.2468,0.4787,76.0032,0.9785
Dataset/IU_student/ITITIU17086\ITITIU17086_1.jpg,Dataset/IU_student/BAFNIU17003\IMG_2076.JPG,No,0.7252,0.6036,1.2043,0.756,11.9783,1.2296,0.3747,72.5705,0.8657
Dataset/IU_student/ITITIU17073\ITITIU17073_10.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_12-min.JPG,No,0.3957,0.4066,0.8896,0.5885,11.2266,1.0849,0.4811,69.8773,0.9809
Dataset/IU_student/ITITIU17098\ITITIU17098_7-min.JPG,Dataset/IU_student/ITITIU17096\ITITIU17096_2.jpg,No,0.4346,0.5777,0.9323,0.7219,14.1515,1.2015,0.5158,85.4703,1.0157
Dataset/IU_student/ITITIU17073\ITITIU17073_5.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_15.JPG,No,0.3712,0.5129,0.8616,0.6009,11.3441,1.0963,0.4629,93.9258,0.9622
Dataset/IU_student/ITITIU17097\ITITIU17097_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,No,0.4831,0.5,0.9829,0.3673,8.1835,0.8571,0.4649,72.8837,0.9642
Dataset/IU_student/BAFNIU17003\IMG_2070.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_5.JPG,No,0.5159,0.4013,1.0157,0.726,12.8458,1.205,0.4169,68.0263,0.9131
Dataset/IU_student/ITITIU17098\ITITIU17098_17-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,No,0.3207,0.4537,0.8009,0.5942,11.446,1.0901,0.4663,94.0941,0.9657
Dataset/IU_student/ITITIU17098\ITITIU17098_19-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_1-min.jpg,No,0.4536,0.5048,0.9524,0.5879,12.8906,1.0843,0.4559,74.4658,0.9548
Dataset/IU_student/ITITIU17097\ITITIU17097_5.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_1.jpg,No,0.2781,0.469,0.7458,0.3387,8.0455,0.823,0.4475,75.3472,0.9461
Dataset/IU_student/ITITIU17067\ITITIU17067_11-min.JPG,Dataset/IU_student/BAFNIU17003\IMG_2076.JPG,No,0.508,0.4042,1.008,0.7349,13.9081,1.2123,0.3144,67.9399,0.793
Dataset/IU_student/ITITIU17098\ITITIU17098_20-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_14-min.JPG,No,0.2621,0.3744,0.7241,0.4877,10.5158,0.9876,0.4952,85.9422,0.9952
Dataset/IU_student/ITITIU17098\ITITIU17098_11-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,No,0.3034,0.4485,0.779,0.6917,13.2885,1.1761,0.3405,59.9008,0.8253
Dataset/IU_student/ITITIU17067\ITITIU17067_10-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,No,0.4217,0.4874,0.9184,0.7021,13.8994,1.185,0.3681,68.7152,0.858
Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,No,0.4869,0.4866,0.9868,0.4255,9.3644,0.9225,0.6068,87.7878,1.1016
Dataset/IU_student/ITITIU17086\ITITIU17086_1.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_12.jpg,No,0.4556,0.5599,0.9546,0.4989,9.6469,0.9989,0.3654,73.921,0.8549
Dataset/IU_student/ITITIU17067\ITITIU17067_6-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,No,0.3599,0.3724,0.8484,0.3713,8.2563,0.8617,0.5223,84.6264,1.0221
Dataset/IU_student/ITITIU17073\ITITIU17073_5.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,No,0.2755,0.4489,0.7424,0.3623,9.0779,0.8513,0.4923,78.6845,0.9923
Dataset/IU_student/ITITIU17098\ITITIU17098_9-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_1.jpg,No,0.5166,0.6236,1.0165,0.777,13.6616,1.2466,0.3151,61.7745,0.7938
Dataset/IU_student/ITITIU17098\ITITIU17098_13-min.JPG,Dataset/IU_student/ITITIU17097\ITITIU17097_4.jpg,No,0.2571,0.4255,0.7171,0.619,11.9482,1.1127,0.3643,64.4909,0.8535
Dataset/IU_student/ITITIU17098\ITITIU17098_9-min.JPG,Dataset/IU_student/ITITIU17096\ITITIU17096_2.jpg,No,0.4275,0.5634,0.9247,0.7473,14.2003,1.2226,0.4797,96.5599,0.9795
Dataset/IU_student/ITITIU17073\ITITIU17073_13.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_11-min.JPG,No,0.4946,0.5919,0.9946,0.7433,14.0908,1.2193,0.3233,62.9939,0.8041
Dataset/IU_student/ITITIU17098\ITITIU17098_19-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,No,0.3251,0.3822,0.8063,0.426,10.522,0.923,0.6241,88.9439,1.1172
Dataset/IU_student/ITITIU17073\ITITIU17073_3.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_10-min.JPG,No,0.2439,0.4064,0.6984,0.6676,13.7171,1.1555,0.2792,61.0383,0.7472
Dataset/IU_student/ITITIU17073\ITITIU17073_14.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,No,0.652,0.5214,1.1419,0.6358,11.8189,1.1277,0.3763,68.3355,0.8675
Dataset/IU_student/ITITIU17073\ITITIU17073_2.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_13-min.JPG,No,0.374,0.457,0.8649,0.4968,10.2166,0.9968,0.3459,63.9263,0.8318
Dataset/IU_student/ITITIU17097\ITITIU17097_5.jpg,Dataset/IU_student/ITITIU17096\ITITIU17096_3.JPG,No,0.6149,0.4662,1.109,0.6595,8.65,1.1484,0.4843,78.8114,0.9841
Dataset/IU_student/ITITIU17073\ITITIU17073_16.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,No,0.4832,0.665,0.983,0.6108,11.7378,1.1053,0.289,61.4956,0.7602
Dataset/IU_student/ITITIU17098\ITITIU17098_18-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,No,0.3481,0.4501,0.8344,0.6129,12.3917,1.1072,0.289,61.0643,0.7602
Dataset/IU_student/ITITIU17098\ITITIU17098_18-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,No,0.374,0.4668,0.8648,0.5353,11.5702,1.0347,0.4553,78.3045,0.9543
Dataset/IU_student/ITITIU17098\ITITIU17098_12-min.JPG,Dataset/IU_student/ITITIU17096\ITITIU17096_1.JPG,No,0.4618,0.5204,0.9611,0.8086,11.6622,1.2717,0.4733,76.6799,0.9729
Dataset/IU_student/ITITIU17098\ITITIU17098_10-min.JPG,Dataset/IU_student/ITITIU17073\ITITIU17073_3.jpg,No,0.3104,0.4426,0.7879,0.6047,12.7998,1.0997,0.3311,65.5001,0.8138
Dataset/IU_student/ITITIU17098\ITITIU17098_11-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,No,0.4146,0.5158,0.9106,0.7182,13.5303,1.1985,0.5358,86.3354,1.0352
Dataset/IU_student/ITITIU17073\ITITIU17073_6.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,No,0.4445,0.6919,0.9429,0.5606,10.9235,1.0589,0.2236,68.6689,0.6687
Dataset/IU_student/ITITIU17073\ITITIU17073_2.jpg,Dataset/IU_student/BAFNIU17003\IMG_2073.JPG,No,0.4751,0.474,0.9748,0.6421,12.2969,1.1333,0.4916,80.0061,0.9916
Dataset/IU_student/ITITIU17073\ITITIU17073_10.jpg,Dataset/IU_student/BAFNIU17003\IMG_2073.JPG,No,0.4031,0.4129,0.8978,0.6754,12.9987,1.1622,0.4929,76.9585,0.9929
Dataset/IU_student/ITITIU17097\ITITIU17097_4.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_12.jpg,No,0.3999,0.5426,0.8943,0.5573,10.6909,1.0557,0.5085,88.415,1.0085
Dataset/IU_student/ITITIU17098\ITITIU17098_9-min.JPG,Dataset/IU_student/ITITIU17096\ITITIU17096_3.JPG,No,0.6332,0.4843,1.1254,0.706,11.108,1.1883,0.2811,60.1201,0.7498
Dataset/IU_student/ITITIU17098\ITITIU17098_3-min.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_5.jpg,No,0.3752,0.5127,0.8662,0.814,14.6976,1.276,0.4387,73.9284,0.9367
Dataset/IU_student/ITITIU17073\ITITIU17073_5.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,No,0.3777,0.5136,0.8692,0.6124,11.4556,1.1067,0.4038,88.6498,0.8987
Dataset/IU_student/ITITIU17098\ITITIU17098_8-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,No,0.3387,0.4442,0.823,0.5011,11.3124,1.0011,0.3158,66.4298,0.7947
Dataset/IU_student/ITITIU17067\ITITIU17067_11-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,No,0.3591,0.3984,0.8474,0.4766,10.9942,0.9763,0.4569,103.2402,0.9559
Dataset/IU_student/ITITIU17073\ITITIU17073_16.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,No,0.3958,0.6207,0.8897,0.4422,10.0006,0.9404,0.2456,58.0066,0.7009
Dataset/IU_student/ITITIU17098\ITITIU17098_15-min.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_3.JPG,No,0.4116,0.4899,0.9073,0.6362,12.9969,1.128,0.5719,87.3739,1.0695
Dataset/IU_student/ITITIU17073\ITITIU17073_11.jpg,Dataset/IU_student/ITITIU17067\ITITIU17067_10-min.JPG,No,0.4592,0.5359,0.9583,0.6926,14.0781,1.177,0.3312,69.7933,0.8139
Dataset/IU_student/ITITIU17097\ITITIU17097_1.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_9.jpg,No,0.2798,0.3553,0.7481,0.4764,8.4032,0.9762,0.363,85.6253,0.852
Dataset/IU_student/ITITIU17098\ITITIU17098_13-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_10-min.JPG,No,0.1895,0.3492,0.6157,0.5418,12.6174,1.0409,0.5141,87.6485,1.014
Dataset/IU_student/ITITIU17073\ITITIU17073_13.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,No,0.5966,0.6609,1.0923,0.9023,14.8449,1.3434,0.4408,90.3133,0.9389
Dataset/IU_student/ITITIU17097\ITITIU17097_6.jpg,Dataset/IU_student/BAFNIU17003\IMG_2076.JPG,No,0.4506,0.4419,0.9493,0.7869,13.021,1.2545,0.4712,76.5742,0.9708
Dataset/IU_student/ITITIU17098\ITITIU17098_4-min.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_2.jpg,No,0.2957,0.454,0.769,0.5805,12.2394,1.0775,0.3758,70.805,0.8669
Dataset/IU_student/ITITIU17098\ITITIU17098_4-min.jpg,Dataset/IU_student/ITITIU17073\ITITIU17073_14.jpg,No,0.5186,0.562,1.0184,0.9057,15.1262,1.3459,0.4099,65.0197,0.9055
